i,d,STTi,STTid,Gi,TTd,l.t,DG,HLi,Emerge,RanCrust,RanWat
48,2,80.0,14.239,0,0,0,0,1,0,0.9,0.3
49,2,10.0,14.239,0,0,0,0,1,0,0.9,0.3
50,2,180.0,14.239,0,0,0,0,1,0,0.9,0.3
51,2,80.0,14.239,0,0,0,0,1,0,0.9,0.25
52,2,80.0,14.239,0,0,0,0,1,0,0.9,0.25
53,2,80.0,14.239,0,0,0,0,1,0,0.9,0.2
54,2,120.0,14.239,0,0,0,0,1,0,0.9,0.3
55,2,120.0,14.239,0,0,0,0,1,0,0.9,0.25
56,2,80.0,14.239,0,0,0,0,1,0,0.9,0.3
57,2,80.0,14.239,0,0,0,0,1,0,0.9,0.15
58,2,80.0,14.239,0,0,0,0,1,0,0.9,0.3
59,2,120.0,14.239,0,0,0,0,1,0,0.9,0.25
60,2,99999.0,14.239,0,0,0,0,1,0,0.9,0.15
61,2,180.0,14.239,0,0,0,0,1,0,0.9,0.3
62,2,120.0,14.239,0,0,0,0,1,0,0.9,0.25
63,2,80.0,14.239,0,0,0,0,1,0,0.9,0.25
64,2,180.0,14.239,0,0,0,0,1,0,0.9,0.25
65,2,80.0,14.239,0,0,0,0,1,0,0.9,0.3
66,2,250.0,14.239,0,0,0,0,1,0,0.9,0.25
67,2,120.0,14.239,0,0,0,0,1,0,0.9,0.3
68,2,50.0,14.239,0,0,0,0,1,0,0.9,0.3
69,2,50.0,14.239,0,0,0,0,1,0,0.9,0.3
70,2,120.0,14.239,0,0,0,0,1,0,0.9,0.3
71,2,80.0,14.239,0,0,0,0,1,0,0.9,0.25
72,2,180.0,14.239,0,0,0,0,1,0,0.9,0.3
73,2,80.0,14.239,0,0,0,0,1,0,0.9,0.3
74,2,120.0,14.239,0,0,0,0,1,0,0.9,0.25
75,2,80.0,14.239,0,0,0,0,1,0,0.9,0.3
76,2,250.0,14.239,0,0,0,0,1,0,0.9,0.25
77,2,500.0,14.239,0,0,0,0,1,0,0.9,0.3
78,2,50.0,14.239,0,0,0,0,1,0,0.9,0.3
79,2,99999.0,14.239,0,0,0,0,1,0,0.9,0.3
80,2,80.0,14.239,0,0,0,0,1,0,0.9,0.3
81,2,80.0,14.239,0,0,0,0,1,0,0.9,0.3
82,2,120.0,14.239,0,0,0,0,1,0,0.9,0.3
83,2,350.0,14.239,0,0,0,0,1,0,0.9,0.3
84,2,120.0,14.239,0,0,0,0,1,0,0.9,0.25
85,2,80.0,14.239,0,0,0,0,1,0,0.9,0.3
86,2,80.0,14.239,0,0,0,0,1,0,0.9,0.3
87,2,120.0,14.239,0,0,0,0,1,0,0.9,0.3
88,2,80.0,14.239,0,0,0,0,1,0,0.9,0.25
89,2,99999.0,14.239,0,0,0,0,1,0,0.9,0.3
90,2,99999.0,14.239,0,0,0,0,1,0,0.9,0.25
91,2,120.0,14.239,0,0,0,0,1,0,0.9,0.3
92,2,80.0,14.239,0,0,0,0,1,0,0.9,0.25
93,2,80.0,14.239,0,0,0,0,1,0,0.9,0.3
94,2,80.0,14.239,0,0,0,0,1,0,0.9,0.15
95,2,80.0,14.239,0,0,0,0,1,0,0.9,0.3
96,2,50.0,14.239,0,0,0,0,1,0,0.9,0.3
97,2,80.0,14.239,0,0,0,0,1,0,0.9,0.3
98,2,180.0,14.239,0,0,0,0,1,0,0.9,0.25
99,2,120.0,14.239,0,0,0,0,1,0,0.9,0.3
100,2,180.0,14.239,0,0,0,0,1,0,0.9,0.25
101,2,50.0,14.239,0,0,0,0,1,0,0.9,0.25
102,2,80.0,14.239,0,0,0,0,1,0,0.9,0.1
103,2,80.0,14.239,0,0,0,0,1,0,0.9,0.3
104,2,99999.0,14.239,0,0,0,0,1,0,0.9,0.3
105,2,120.0,14.239,0,0,0,0,1,0,0.9,0.1
106,2,99999.0,14.239,0,0,0,0,1,0,0.9,0.2
107,2,80.0,14.239,0,0,0,0,1,0,0.9,0.1
108,2,180.0,14.239,0,0,0,0,1,0,0.9,0.3
109,2,80.0,14.239,0,0,0,0,1,0,0.9,0.25
110,2,120.0,14.239,0,0,0,0,1,0,0.9,0.3
111,2,350.0,14.239,0,0,0,0,1,0,0.9,0.3
112,2,20.0,14.239,0,0,0,0,1,0,0.9,0.3
113,2,350.0,14.239,0,0,0,0,1,0,0.9,0.15
114,2,80.0,14.239,0,0,0,0,1,0,0.9,0.3
115,2,120.0,14.239,0,0,0,0,1,0,0.9,0.1
116,2,80.0,14.239,0,0,0,0,1,0,0.9,0.3
117,2,80.0,14.239,0,0,0,0,1,0,0.9,0.3
118,2,180.0,14.239,0,0,0,0,1,0,0.9,0.3
119,2,80.0,14.239,0,0,0,0,1,0,0.9,0.3
120,2,120.0,14.239,0,0,0,0,1,0,0.9,0.1
121,2,50.0,14.239,0,0,0,0,1,0,0.9,0.3
122,2,120.0,14.239,0,0,0,0,1,0,0.9,0.25
123,2,120.0,14.239,0,0,0,0,1,0,0.9,0.3
124,2,120.0,14.239,0,0,0,0,1,0,0.9,0.3
125,2,99999.0,14.239,0,0,0,0,1,0,0.9,0.3
126,2,180.0,14.239,0,0,0,0,1,0,0.9,0.3
127,2,180.0,14.239,0,0,0,0,1,0,0.9,0.3
128,2,99999.0,14.239,0,0,0,0,1,0,0.9,0.3
129,2,50.0,14.239,0,0,0,0,1,0,0.9,0.25
130,2,180.0,14.239,0,0,0,0,1,0,0.9,0.3
131,2,120.0,14.239,0,0,0,0,1,0,0.9,0.15
132,2,80.0,14.239,0,0,0,0,1,0,0.9,0.3
133,2,80.0,14.239,0,0,0,0,1,0,0.9,0.3
134,2,99999.0,14.239,0,0,0,0,1,0,0.9,0.3
135,2,50.0,14.239,0,0,0,0,1,0,0.9,0.3
136,2,80.0,14.239,0,0,0,0,1,0,0.9,0.3
137,2,180.0,14.239,0,0,0,0,1,0,0.9,0.3
138,2,120.0,14.239,0,0,0,0,1,0,0.9,0.15
139,2,50.0,14.239,0,0,0,0,1,0,0.9,0.25
140,2,80.0,14.239,0,0,0,0,1,0,0.9,0.25
141,2,80.0,14.239,0,0,0,0,1,0,0.9,0.3
142,2,250.0,14.239,0,0,0,0,1,0,0.9,0.3
143,2,80.0,14.239,0,0,0,0,1,0,0.9,0.3
144,2,250.0,14.239,0,0,0,0,1,0,0.9,0.25
145,2,180.0,14.239,0,0,0,0,1,0,0.9,0.3
146,2,80.0,14.239,0,0,0,0,1,0,0.9,0.3
147,2,120.0,14.239,0,0,0,0,1,0,0.9,0.25
148,2,99999.0,14.239,0,0,0,0,1,0,0.9,0.3
149,2,80.0,14.239,0,0,0,0,1,0,0.9,0.3
150,2,80.0,14.239,0,0,0,0,1,0,0.9,0.3
151,2,180.0,14.239,0,0,0,0,1,0,0.9,0.3
152,2,120.0,14.239,0,0,0,0,1,0,0.9,0.25
153,2,250.0,14.239,0,0,0,0,1,0,0.9,0.1
154,2,50.0,14.239,0,0,0,0,1,0,0.9,0.3
155,2,180.0,14.239,0,0,0,0,1,0,0.9,0.3
156,2,50.0,14.239,0,0,0,0,1,0,0.9,0.3
157,2,80.0,14.239,0,0,0,0,1,0,0.9,0.15
158,2,80.0,14.239,0,0,0,0,1,0,0.9,0.25
159,2,120.0,14.239,0,0,0,0,1,0,0.9,0.3
160,2,80.0,14.239,0,0,0,0,1,0,0.9,0.3
161,2,120.0,14.239,0,0,0,0,1,0,0.9,0.25
162,2,120.0,14.239,0,0,0,0,1,0,0.9,0.15
163,2,80.0,14.239,0,0,0,0,1,0,0.9,0.15
164,2,180.0,14.239,0,0,0,0,1,0,0.9,0.3
165,2,120.0,14.239,0,0,0,0,1,0,0.9,0.3
166,2,80.0,14.239,0,0,0,0,1,0,0.9,0.3
167,2,120.0,14.239,0,0,0,0,1,0,0.9,0.15
168,2,120.0,14.239,0,0,0,0,1,0,0.9,0.3
169,2,180.0,14.239,0,0,0,0,1,0,0.9,0.25
170,2,120.0,14.239,0,0,0,0,1,0,0.9,0.25
171,2,99999.0,14.239,0,0,0,0,1,0,0.9,0.25
172,2,80.0,14.239,0,0,0,0,1,0,0.9,0.3
173,2,120.0,14.239,0,0,0,0,1,0,0.9,0.25
174,2,120.0,14.239,0,0,0,0,1,0,0.9,0.3
175,2,80.0,14.239,0,0,0,0,1,0,0.9,0.3
176,2,80.0,14.239,0,0,0,0,1,0,0.9,0.3
177,2,180.0,14.239,0,0,0,0,1,0,0.9,0.3
178,2,80.0,14.239,0,0,0,0,1,0,0.9,0.3
179,2,99999.0,14.239,0,0,0,0,1,0,0.9,0.25
180,2,120.0,14.239,0,0,0,0,1,0,0.9,0.3
181,2,50.0,14.239,0,0,0,0,1,0,0.9,0.3
182,2,50.0,14.239,0,0,0,0,1,0,0.9,0.25
183,2,180.0,14.239,0,0,0,0,1,0,0.9,0.25
184,2,80.0,14.239,0,0,0,0,1,0,0.9,0.3
185,2,80.0,14.239,0,0,0,0,1,0,0.9,0.25
186,2,250.0,14.239,0,0,0,0,1,0,0.9,0.3
187,2,250.0,14.239,0,0,0,0,1,0,0.9,0.3
188,2,120.0,14.239,0,0,0,0,1,0,0.9,0.3
189,2,250.0,14.239,0,0,0,0,1,0,0.9,0.3
190,2,120.0,14.239,0,0,0,0,1,0,0.9,0.3
191,2,99999.0,14.239,0,0,0,0,1,0,0.9,0.3
192,2,80.0,14.239,0,0,0,0,1,0,0.9,0.3
193,2,80.0,14.239,0,0,0,0,1,0,0.9,0.25
194,2,50.0,14.239,0,0,0,0,1,0,0.9,0.3
195,2,50.0,14.239,0,0,0,0,1,0,0.9,0.3
196,2,80.0,14.239,0,0,0,0,1,0,0.9,0.3
197,2,80.0,14.239,0,0,0,0,1,0,0.9,0.3
198,2,180.0,14.239,0,0,0,0,1,0,0.9,0.3
199,2,80.0,14.239,0,0,0,0,1,0,0.9,0.3
200,2,250.0,14.239,0,0,0,0,1,0,0.9,0.15
1,3,80.0,23.879,0,0,0,0,1,0,0.9,0.3
2,3,50.0,23.879,0,0,0,0,1,0,0.9,0.3
3,3,80.0,23.879,0,0,0,0,1,0,0.9,0.3
4,3,80.0,23.879,0,0,0,0,1,0,0.9,0.3
5,3,80.0,23.879,0,0,0,0,1,0,0.9,0.25
6,3,80.0,23.879,0,0,0,0,1,0,0.9,0.3
7,3,80.0,23.879,0,0,0,0,1,0,0.9,0.3
8,3,120.0,23.879,0,0,0,0,1,0,0.9,0.25
9,3,120.0,23.879,0,0,0,0,1,0,0.9,0.3
10,3,120.0,23.879,0,0,0,0,1,0,0.9,0.3
11,3,80.0,23.879,0,0,0,0,1,0,0.9,0.3
12,3,120.0,14.239,0,0,0,0,1,0,0.9,0.2
13,3,80.0,23.879,0,0,0,0,1,0,0.9,0.25
14,3,80.0,23.879,0,0,0,0,1,0,0.9,0.3
15,3,120.0,23.879,0,0,0,0,1,0,0.9,0.3
16,3,350.0,23.879,0,0,0,0,1,0,0.9,0.3
17,3,180.0,23.879,0,0,0,0,1,0,0.9,0.2
18,3,50.0,23.879,0,0,0,0,1,0,0.9,0.2
19,3,120.0,23.879,0,0,0,0,1,0,0.9,0.3
20,3,180.0,23.879,0,0,0,0,1,0,0.9,0.3
21,3,80.0,23.879,0,0,0,0,1,0,0.9,0.3
22,3,120.0,23.879,0,0,0,0,1,0,0.9,0.25
23,3,500.0,23.879,0,0,0,0,1,0,0.9,0.3
24,3,80.0,23.879,0,0,0,0,1,0,0.9,0.3
25,3,250.0,23.879,0,0,0,0,1,0,0.9,0.3
26,3,80.0,23.879,0,0,0,0,1,0,0.9,0.3
27,3,250.0,23.879,0,0,0,0,1,0,0.9,0.1
28,3,120.0,23.879,0,0,0,0,1,0,0.9,0.3
29,3,80.0,23.879,0,0,0,0,1,0,0.9,0.3
30,3,50.0,23.879,0,0,0,0,1,0,0.9,0.25
31,3,120.0,23.879,0,0,0,0,1,0,0.9,0.25
32,3,80.0,5.995,0,0,0,0,1,0,0.9,0.3
33,3,80.0,23.879,0,0,0,0,1,0,0.9,0.3
34,3,250.0,23.879,0,0,0,0,1,0,0.9,0.3
35,3,80.0,23.879,0,0,0,0,1,0,0.9,0.25
36,3,99999.0,23.879,0,0,0,0,1,0,0.9,0.3
37,3,350.0,23.879,0,0,0,0,1,0,0.9,0.3
38,3,99999.0,23.879,0,0,0,0,1,0,0.9,0.3
39,3,50.0,23.879,0,0,0,0,1,0,0.9,0.3
40,3,80.0,23.879,0,0,0,0,1,0,0.9,0.3
41,3,50.0,23.879,0,0,0,0,1,0,0.9,0.1
42,3,80.0,23.879,0,0,0,0,1,0,0.9,0.25
43,3,50.0,23.879,0,0,0,0,1,0,0.9,0.3
44,3,120.0,23.879,0,0,0,0,1,0,0.9,0.3
45,3,250.0,23.879,0,0,0,0,1,0,0.9,0.25
46,3,20.0,23.879,0,0,0,0,1,0,0.9,0.3
47,3,350.0,23.879,0,0,0,0,1,0,0.9,0.1
48,3,80.0,23.879,0,0,0,0,1,0,0.9,0.3
49,3,10.0,23.879,0,0,0,0,1,0,0.9,0.3
50,3,180.0,23.879,0,0,0,0,1,0,0.9,0.3
51,3,80.0,23.879,0,0,0,0,1,0,0.9,0.25
52,3,80.0,23.879,0,0,0,0,1,0,0.9,0.25
53,3,80.0,23.879,0,0,0,0,1,0,0.9,0.2
54,3,120.0,23.879,0,0,0,0,1,0,0.9,0.3
55,3,120.0,23.879,0,0,0,0,1,0,0.9,0.25
56,3,80.0,23.879,0,0,0,0,1,0,0.9,0.3
57,3,80.0,23.879,0,0,0,0,1,0,0.9,0.15
58,3,80.0,23.879,0,0,0,0,1,0,0.9,0.3
59,3,120.0,23.879,0,0,0,0,1,0,0.9,0.25
60,3,99999.0,23.879,0,0,0,0,1,0,0.9,0.15
61,3,180.0,23.879,0,0,0,0,1,0,0.9,0.3
62,3,120.0,23.879,0,0,0,0,1,0,0.9,0.25
63,3,80.0,23.879,0,0,0,0,1,0,0.9,0.25
64,3,180.0,23.879,0,0,0,0,1,0,0.9,0.25
65,3,80.0,23.879,0,0,0,0,1,0,0.9,0.3
66,3,250.0,23.879,0,0,0,0,1,0,0.9,0.25
67,3,120.0,23.879,0,0,0,0,1,0,0.9,0.3
68,3,50.0,23.879,0,0,0,0,1,0,0.9,0.3
69,3,50.0,23.879,0,0,0,0,1,0,0.9,0.3
70,3,120.0,23.879,0,0,0,0,1,0,0.9,0.3
71,3,80.0,23.879,0,0,0,0,1,0,0.9,0.25
72,3,180.0,23.879,0,0,0,0,1,0,0.9,0.3
73,3,80.0,23.879,0,0,0,0,1,0,0.9,0.3
74,3,120.0,23.879,0,0,0,0,1,0,0.9,0.25
75,3,80.0,23.879,0,0,0,0,1,0,0.9,0.3
76,3,250.0,23.879,0,0,0,0,1,0,0.9,0.25
77,3,500.0,23.879,0,0,0,0,1,0,0.9,0.3
78,3,50.0,23.879,0,0,0,0,1,0,0.9,0.3
79,3,99999.0,14.239,0,0,0,0,1,0,0.9,0.3
80,3,80.0,23.879,0,0,0,0,1,0,0.9,0.3
81,3,80.0,23.879,0,0,0,0,1,0,0.9,0.3
82,3,120.0,23.879,0,0,0,0,1,0,0.9,0.3
83,3,350.0,23.879,0,0,0,0,1,0,0.9,0.3
84,3,120.0,23.879,0,0,0,0,1,0,0.9,0.25
85,3,80.0,23.879,0,0,0,0,1,0,0.9,0.3
86,3,80.0,23.879,0,0,0,0,1,0,0.9,0.3
87,3,120.0,23.879,0,0,0,0,1,0,0.9,0.3
88,3,80.0,23.879,0,0,0,0,1,0,0.9,0.25
89,3,99999.0,23.879,0,0,0,0,1,0,0.9,0.3
90,3,99999.0,23.879,0,0,0,0,1,0,0.9,0.25
91,3,120.0,23.879,0,0,0,0,1,0,0.9,0.3
92,3,80.0,23.879,0,0,0,0,1,0,0.9,0.25
93,3,80.0,23.879,0,0,0,0,1,0,0.9,0.3
94,3,80.0,23.879,0,0,0,0,1,0,0.9,0.15
95,3,80.0,23.879,0,0,0,0,1,0,0.9,0.3
96,3,50.0,23.879,0,0,0,0,1,0,0.9,0.3
97,3,80.0,23.879,0,0,0,0,1,0,0.9,0.3
98,3,180.0,23.879,0,0,0,0,1,0,0.9,0.25
99,3,120.0,23.879,0,0,0,0,1,0,0.9,0.3
100,3,180.0,23.879,0,0,0,0,1,0,0.9,0.25
101,3,50.0,23.879,0,0,0,0,1,0,0.9,0.25
102,3,80.0,23.879,0,0,0,0,1,0,0.9,0.1
103,3,80.0,23.879,0,0,0,0,1,0,0.9,0.3
104,3,99999.0,23.879,0,0,0,0,1,0,0.9,0.3
105,3,120.0,23.879,0,0,0,0,1,0,0.9,0.1
106,3,99999.0,23.879,0,0,0,0,1,0,0.9,0.2
107,3,80.0,23.879,0,0,0,0,1,0,0.9,0.1
108,3,180.0,23.879,0,0,0,0,1,0,0.9,0.3
109,3,80.0,23.879,0,0,0,0,1,0,0.9,0.25
110,3,120.0,23.879,0,0,0,0,1,0,0.9,0.3
111,3,350.0,23.879,0,0,0,0,1,0,0.9,0.3
112,3,20.0,23.879,0,0,0,0,1,0,0.9,0.3
113,3,350.0,23.879,0,0,0,0,1,0,0.9,0.15
114,3,80.0,23.879,0,0,0,0,1,0,0.9,0.3
115,3,120.0,23.879,0,0,0,0,1,0,0.9,0.1
116,3,80.0,23.879,0,0,0,0,1,0,0.9,0.3
117,3,80.0,23.879,0,0,0,0,1,0,0.9,0.3
118,3,180.0,23.879,0,0,0,0,1,0,0.9,0.3
119,3,80.0,23.879,0,0,0,0,1,0,0.9,0.3
120,3,120.0,23.879,0,0,0,0,1,0,0.9,0.1
121,3,50.0,23.879,0,0,0,0,1,0,0.9,0.3
122,3,120.0,23.879,0,0,0,0,1,0,0.9,0.25
123,3,120.0,23.879,0,0,0,0,1,0,0.9,0.3
124,3,120.0,23.879,0,0,0,0,1,0,0.9,0.3
125,3,99999.0,23.879,0,0,0,0,1,0,0.9,0.3
126,3,180.0,23.879,0,0,0,0,1,0,0.9,0.3
127,3,180.0,23.879,0,0,0,0,1,0,0.9,0.3
128,3,99999.0,23.879,0,0,0,0,1,0,0.9,0.3
129,3,50.0,23.879,0,0,0,0,1,0,0.9,0.25
130,3,180.0,23.879,0,0,0,0,1,0,0.9,0.3
131,3,120.0,23.879,0,0,0,0,1,0,0.9,0.15
132,3,80.0,23.879,0,0,0,0,1,0,0.9,0.3
133,3,80.0,23.879,0,0,0,0,1,0,0.9,0.3
134,3,99999.0,23.879,0,0,0,0,1,0,0.9,0.3
135,3,50.0,23.879,0,0,0,0,1,0,0.9,0.3
136,3,80.0,23.879,0,0,0,0,1,0,0.9,0.3
137,3,180.0,23.879,0,0,0,0,1,0,0.9,0.3
138,3,120.0,23.879,0,0,0,0,1,0,0.9,0.15
139,3,50.0,23.879,0,0,0,0,1,0,0.9,0.25
140,3,80.0,23.879,0,0,0,0,1,0,0.9,0.25
141,3,80.0,23.879,0,0,0,0,1,0,0.9,0.3
142,3,250.0,23.879,0,0,0,0,1,0,0.9,0.3
143,3,80.0,23.879,0,0,0,0,1,0,0.9,0.3
144,3,250.0,23.879,0,0,0,0,1,0,0.9,0.25
145,3,180.0,23.879,0,0,0,0,1,0,0.9,0.3
146,3,80.0,23.879,0,0,0,0,1,0,0.9,0.3
147,3,120.0,23.879,0,0,0,0,1,0,0.9,0.25
148,3,99999.0,23.879,0,0,0,0,1,0,0.9,0.3
149,3,80.0,23.879,0,0,0,0,1,0,0.9,0.3
150,3,80.0,23.879,0,0,0,0,1,0,0.9,0.3
151,3,180.0,23.879,0,0,0,0,1,0,0.9,0.3
152,3,120.0,23.879,0,0,0,0,1,0,0.9,0.25
153,3,250.0,23.879,0,0,0,0,1,0,0.9,0.1
154,3,50.0,23.879,0,0,0,0,1,0,0.9,0.3
155,3,180.0,23.879,0,0,0,0,1,0,0.9,0.3
156,3,50.0,23.879,0,0,0,0,1,0,0.9,0.3
157,3,80.0,23.879,0,0,0,0,1,0,0.9,0.15
158,3,80.0,23.879,0,0,0,0,1,0,0.9,0.25
159,3,120.0,23.879,0,0,0,0,1,0,0.9,0.3
160,3,80.0,23.879,0,0,0,0,1,0,0.9,0.3
161,3,120.0,23.879,0,0,0,0,1,0,0.9,0.25
162,3,120.0,23.879,0,0,0,0,1,0,0.9,0.15
163,3,80.0,23.879,0,0,0,0,1,0,0.9,0.15
164,3,180.0,23.879,0,0,0,0,1,0,0.9,0.3
165,3,120.0,23.879,0,0,0,0,1,0,0.9,0.3
166,3,80.0,23.879,0,0,0,0,1,0,0.9,0.3
167,3,120.0,23.879,0,0,0,0,1,0,0.9,0.15
168,3,120.0,23.879,0,0,0,0,1,0,0.9,0.3
169,3,180.0,23.879,0,0,0,0,1,0,0.9,0.25
170,3,120.0,23.879,0,0,0,0,1,0,0.9,0.25
171,3,99999.0,14.239,0,0,0,0,1,0,0.9,0.25
172,3,80.0,23.879,0,0,0,0,1,0,0.9,0.3
173,3,120.0,23.879,0,0,0,0,1,0,0.9,0.25
174,3,120.0,23.879,0,0,0,0,1,0,0.9,0.3
175,3,80.0,23.879,0,0,0,0,1,0,0.9,0.3
176,3,80.0,23.879,0,0,0,0,1,0,0.9,0.3
177,3,180.0,23.879,0,0,0,0,1,0,0.9,0.3
178,3,80.0,23.879,0,0,0,0,1,0,0.9,0.3
179,3,99999.0,23.879,0,0,0,0,1,0,0.9,0.25
180,3,120.0,23.879,0,0,0,0,1,0,0.9,0.3
181,3,50.0,23.879,0,0,0,0,1,0,0.9,0.3
182,3,50.0,23.879,0,0,0,0,1,0,0.9,0.25
183,3,180.0,23.879,0,0,0,0,1,0,0.9,0.25
184,3,80.0,23.879,0,0,0,0,1,0,0.9,0.3
185,3,80.0,23.879,0,0,0,0,1,0,0.9,0.25
186,3,250.0,23.879,0,0,0,0,1,0,0.9,0.3
187,3,250.0,23.879,0,0,0,0,1,0,0.9,0.3
188,3,120.0,23.879,0,0,0,0,1,0,0.9,0.3
189,3,250.0,23.879,0,0,0,0,1,0,0.9,0.3
190,3,120.0,23.879,0,0,0,0,1,0,0.9,0.3
191,3,99999.0,23.879,0,0,0,0,1,0,0.9,0.3
192,3,80.0,23.879,0,0,0,0,1,0,0.9,0.3
193,3,80.0,23.879,0,0,0,0,1,0,0.9,0.25
194,3,50.0,23.879,0,0,0,0,1,0,0.9,0.3
195,3,50.0,23.879,0,0,0,0,1,0,0.9,0.3
196,3,80.0,23.879,0,0,0,0,1,0,0.9,0.3
197,3,80.0,23.879,0,0,0,0,1,0,0.9,0.3
198,3,180.0,23.879,0,0,0,0,1,0,0.9,0.3
199,3,80.0,23.879,0,0,0,0,1,0,0.9,0.3
200,3,250.0,23.879,0,0,0,0,1,0,0.9,0.15
1,4,80.0,32.944,0,0,0,0,1,0,0.9,0.3
2,4,50.0,32.944,0,0,0,0,1,0,0.9,0.3
3,4,80.0,32.944,0,0,0,0,1,0,0.9,0.3
4,4,80.0,32.944,0,0,0,0,1,0,0.9,0.3
5,4,80.0,32.944,0,0,0,0,1,0,0.9,0.25
6,4,80.0,32.944,0,0,0,0,1,0,0.9,0.3
7,4,80.0,32.944,0,0,0,0,1,0,0.9,0.3
8,4,120.0,32.944,0,0,0,0,1,0,0.9,0.25
9,4,120.0,32.944,0,0,0,0,1,0,0.9,0.3
10,4,120.0,32.944,0,0,0,0,1,0,0.9,0.3
11,4,80.0,32.944,0,0,0,0,1,0,0.9,0.3
12,4,120.0,14.239,0,0,0,0,1,0,0.9,0.2
13,4,80.0,32.944,0,0,0,0,1,0,0.9,0.25
14,4,80.0,32.944,0,0,0,0,1,0,0.9,0.3
15,4,120.0,32.944,0,0,0,0,1,0,0.9,0.3
16,4,350.0,32.944,0,0,0,0,1,0,0.9,0.3
17,4,180.0,32.944,0,0,0,0,1,0,0.9,0.2
18,4,50.0,32.944,0,0,0,0,1,0,0.9,0.2
19,4,120.0,32.944,0,0,0,0,1,0,0.9,0.3
20,4,180.0,32.944,0,0,0,0,1,0,0.9,0.3
21,4,80.0,32.944,0,0,0,0,1,0,0.9,0.3
22,4,120.0,32.944,0,0,0,0,1,0,0.9,0.25
23,4,500.0,32.944,0,0,0,0,1,0,0.9,0.3
24,4,80.0,32.944,0,0,0,0,1,0,0.9,0.3
25,4,250.0,32.944,0,0,0,0,1,0,0.9,0.3
26,4,80.0,32.944,0,0,0,0,1,0,0.9,0.3
27,4,250.0,32.944,0,0,0,0,1,0,0.9,0.1
28,4,120.0,32.944,0,0,0,0,1,0,0.9,0.3
29,4,80.0,32.944,0,0,0,0,1,0,0.9,0.3
30,4,50.0,32.944,0,0,0,0,1,0,0.9,0.25
31,4,120.0,32.944,0,0,0,0,1,0,0.9,0.25
32,4,80.0,5.995,0,0,0,0,1,0,0.9,0.3
33,4,80.0,32.944,0,0,0,0,1,0,0.9,0.3
34,4,250.0,32.944,0,0,0,0,1,0,0.9,0.3
35,4,80.0,32.944,0,0,0,0,1,0,0.9,0.25
36,4,99999.0,32.944,0,0,0,0,1,0,0.9,0.3
37,4,350.0,32.944,0,0,0,0,1,0,0.9,0.3
38,4,99999.0,32.944,0,0,0,0,1,0,0.9,0.3
39,4,50.0,32.944,0,0,0,0,1,0,0.9,0.3
40,4,80.0,32.944,0,0,0,0,1,0,0.9,0.3
41,4,50.0,32.944,0,0,0,0,1,0,0.9,0.1
42,4,80.0,32.944,0,0,0,0,1,0,0.9,0.25
43,4,50.0,32.944,0,0,0,0,1,0,0.9,0.3
44,4,120.0,32.944,0,0,0,0,1,0,0.9,0.3
45,4,250.0,32.944,0,0,0,0,1,0,0.9,0.25
46,4,20.0,32.944,0,0,0,0,1,0,0.9,0.3
47,4,350.0,32.944,0,0,0,0,1,0,0.9,0.1
48,4,80.0,32.944,0,0,0,0,1,0,0.9,0.3
49,4,10.0,32.944,0,0,0,0,1,0,0.9,0.3
50,4,180.0,32.944,0,0,0,0,1,0,0.9,0.3
51,4,80.0,32.944,0,0,0,0,1,0,0.9,0.25
52,4,80.0,32.944,0,0,0,0,1,0,0.9,0.25
53,4,80.0,32.944,0,0,0,0,1,0,0.9,0.2
54,4,120.0,32.944,0,0,0,0,1,0,0.9,0.3
55,4,120.0,32.944,0,0,0,0,1,0,0.9,0.25
56,4,80.0,32.944,0,0,0,0,1,0,0.9,0.3
57,4,80.0,32.944,0,0,0,0,1,0,0.9,0.15
58,4,80.0,32.944,0,0,0,0,1,0,0.9,0.3
59,4,120.0,32.944,0,0,0,0,1,0,0.9,0.25
60,4,99999.0,32.944,0,0,0,0,1,0,0.9,0.15
61,4,180.0,32.944,0,0,0,0,1,0,0.9,0.3
62,4,120.0,32.944,0,0,0,0,1,0,0.9,0.25
63,4,80.0,32.944,0,0,0,0,1,0,0.9,0.25
64,4,180.0,32.944,0,0,0,0,1,0,0.9,0.25
65,4,80.0,32.944,0,0,0,0,1,0,0.9,0.3
66,4,250.0,32.944,0,0,0,0,1,0,0.9,0.25
67,4,120.0,32.944,0,0,0,0,1,0,0.9,0.3
68,4,50.0,23.879,0,0,0,0,1,0,0.9,0.3
69,4,50.0,32.944,0,0,0,0,1,0,0.9,0.3
70,4,120.0,32.944,0,0,0,0,1,0,0.9,0.3
71,4,80.0,32.944,0,0,0,0,1,0,0.9,0.25
72,4,180.0,32.944,0,0,0,0,1,0,0.9,0.3
73,4,80.0,32.944,0,0,0,0,1,0,0.9,0.3
74,4,120.0,32.944,0,0,0,0,1,0,0.9,0.25
75,4,80.0,32.944,0,0,0,0,1,0,0.9,0.3
76,4,250.0,32.944,0,0,0,0,1,0,0.9,0.25
77,4,500.0,32.944,0,0,0,0,1,0,0.9,0.3
78,4,50.0,32.944,0,0,0,0,1,0,0.9,0.3
79,4,99999.0,14.239,0,0,0,0,1,0,0.9,0.3
80,4,80.0,32.944,0,0,0,0,1,0,0.9,0.3
81,4,80.0,32.944,0,0,0,0,1,0,0.9,0.3
82,4,120.0,32.944,0,0,0,0,1,0,0.9,0.3
